"date","uid","gender","age","incentive","amount"
2014-02-01,6aeb470d23bdd19371863ae8,NULL,37,Be Active,25
2014-04-01,5c5942fbefb8e820cb222bf0,NULL,43,Be Active,25
2014-03-01,1e5688a720c14de64c9509f7,NULL,28,Be Active,25
2014-09-01,1e5688a720c14de64c9509f7,NULL,28,Be Active,25
2014-03-01,1f1ab3a3edfa70f7112c12ff,NULL,23,Be Active,50
2014-04-01,1f1ab3a3edfa70f7112c12ff,NULL,23,Be Active,25
2014-05-01,1f1ab3a3edfa70f7112c12ff,NULL,23,Be Active,50
2014-06-01,1f1ab3a3edfa70f7112c12ff,NULL,23,Be Active,25
2014-09-01,1f1ab3a3edfa70f7112c12ff,NULL,23,Be Active,25
2014-02-01,e4350cac8466928cdb15774e,NULL,38,Be Active,25
2014-01-01,ea6db94a1a1fd0eb0ae9ebbf,M,31,Be Active,25
2014-02-01,b8b5d435143d1460aa9f835b,M,43,Be Active,25
2014-02-01,4820ac2aa92818c06df5a9cd,NULL,33,Be Active,25
2014-03-01,ddde04c3a0fa24e82e7d3b06,F,42,Be Active,25
2014-01-01,1491ab61e053cb89ade893b8,NULL,37,Be Active,25
2014-03-01,1491ab61e053cb89ade893b8,NULL,37,Be Active,25
2014-05-01,1491ab61e053cb89ade893b8,NULL,37,Be Active,25
2014-06-01,1491ab61e053cb89ade893b8,NULL,37,Be Active,25
2014-02-01,2573a84f8f2c1a423ceaf48d,NULL,20,Be Active,25
2014-02-01,02d987a84a8f4221c8773f26,NULL,30,Be Active,50
2014-03-01,02d987a84a8f4221c8773f26,NULL,30,Be Active,50
2014-04-01,02d987a84a8f4221c8773f26,NULL,30,Be Active,25
2014-06-01,02d987a84a8f4221c8773f26,NULL,30,Be Active,25
2014-02-01,fb0338c190108ac09a288d44,NULL,42,Be Active,25
2014-02-01,3fd16b5f52d1dfdaa83180dc,F,35,Be Active,25
2014-02-01,a18805fc8336f61cf2c7c244,F,36,Be Active,50
2014-03-01,a18805fc8336f61cf2c7c244,F,36,Be Active,75
2014-04-01,a18805fc8336f61cf2c7c244,F,36,Be Active,25
2014-06-01,a18805fc8336f61cf2c7c244,F,36,Be Active,50
2014-07-01,a18805fc8336f61cf2c7c244,F,36,Be Active,50
2014-08-01,a18805fc8336f61cf2c7c244,F,36,Be Active,50
2014-09-01,a18805fc8336f61cf2c7c244,F,36,Be Active,50
2014-02-01,35b3c4dadb43c36f8360a697,NULL,30,Be Active,25
2014-02-01,16b961a953d5331bbfd0888c,NULL,45,Be Active,25
2014-04-01,da29651503f255c298a10d1f,NULL,43,Be Active,25
2014-09-01,d51e71688caffe3c2137eccd,F,26,Be Active,25
2014-02-01,5756672ce53db84d3496e67f,F,33,Be Active,25
2014-04-01,5756672ce53db84d3496e67f,F,33,Be Active,50
2014-05-01,5756672ce53db84d3496e67f,F,33,Be Active,25
2014-06-01,5756672ce53db84d3496e67f,F,33,Be Active,25
2014-07-01,5756672ce53db84d3496e67f,F,33,Be Active,25
2014-02-01,e8917c22a540d9b4d550c202,F,42,Be Active,25
2014-03-01,e8917c22a540d9b4d550c202,F,42,Be Active,50
2014-04-01,e8917c22a540d9b4d550c202,F,42,Be Active,75
2014-05-01,e8917c22a540d9b4d550c202,F,42,Be Active,50
2014-06-01,e8917c22a540d9b4d550c202,F,42,Be Active,50
2014-02-01,e94d808839dc9711b7aa2a70,M,41,Be Active,25
2014-07-01,0e9e1df48818a4748e2de6e4,F,38,Be Active,25
2014-08-01,0e9e1df48818a4748e2de6e4,F,38,Be Active,75
2014-09-01,0e9e1df48818a4748e2de6e4,F,38,Be Active,50
2014-02-01,9eea96811103553fcd17caa0,NULL,37,Be Active,50
2014-03-01,9eea96811103553fcd17caa0,NULL,37,Be Active,25
2014-02-01,de1c93f781faf86bd0d5625f,F,30,Be Active,25
2014-02-01,52803f827074b0d3379dca96,NULL,28,Be Active,25
2014-02-01,1f85667c3f9e32509446492b,M,38,Be Active,25
2014-03-01,1f85667c3f9e32509446492b,M,38,Be Active,25
2014-04-01,1f85667c3f9e32509446492b,M,38,Be Active,25
2014-06-01,1f85667c3f9e32509446492b,M,38,Be Active,25
2014-08-01,1f85667c3f9e32509446492b,M,38,Be Active,50
2014-09-01,1f85667c3f9e32509446492b,M,38,Be Active,25
2014-11-01,1f85667c3f9e32509446492b,M,38,Be Active,25
2014-03-01,33cd6d21276c4bfde364d89d,F,48,Be Active,25
2014-04-01,33cd6d21276c4bfde364d89d,F,48,Be Active,25
2014-05-01,33cd6d21276c4bfde364d89d,F,48,Be Active,25
2014-06-01,33cd6d21276c4bfde364d89d,F,48,Be Active,25
2014-07-01,33cd6d21276c4bfde364d89d,F,48,Be Active,25
2014-08-01,33cd6d21276c4bfde364d89d,F,48,Be Active,25
2014-07-01,0ef22c564982dd0a2475c434,NULL,47,Be Active,25
2014-05-01,df16eb5bae263d06d5f2ee78,NULL,37,Be Active,25
2014-01-01,6ae769517c6467a002487d21,F,30,Be Active,25
2014-08-01,6ae769517c6467a002487d21,F,30,Be Active,25
2014-10-01,6ae769517c6467a002487d21,F,30,Be Active,25
2014-11-01,6ae769517c6467a002487d21,F,30,Be Active,25
2014-02-01,1fc5ba28812a673e10e8e268,F,43,Be Active,50
2014-03-01,1fc5ba28812a673e10e8e268,F,43,Be Active,50
2014-04-01,1fc5ba28812a673e10e8e268,F,43,Be Active,50
2014-05-01,1fc5ba28812a673e10e8e268,F,43,Be Active,75
2014-06-01,1fc5ba28812a673e10e8e268,F,43,Be Active,75
2014-07-01,1fc5ba28812a673e10e8e268,F,43,Be Active,75
2014-08-01,1fc5ba28812a673e10e8e268,F,43,Be Active,25
2014-02-01,1863f6f9490491fab35d79a5,NULL,49,Be Active,25
2014-03-01,1863f6f9490491fab35d79a5,NULL,49,Be Active,25
2014-04-01,1863f6f9490491fab35d79a5,NULL,49,Be Active,25
2014-02-01,5babd736352470efc245c33d,F,35,Be Active,25
2014-02-01,7371372c322a0887a239279c,M,41,Be Active,25
2014-03-01,7371372c322a0887a239279c,M,41,Be Active,25
2014-04-01,7371372c322a0887a239279c,M,41,Be Active,25
2014-02-01,5c46d81b7c51fabc120df3f4,NULL,38,Be Active,25
2014-03-01,5c46d81b7c51fabc120df3f4,NULL,38,Be Active,25
2014-07-01,5c46d81b7c51fabc120df3f4,NULL,38,Be Active,75
2014-08-01,5c46d81b7c51fabc120df3f4,NULL,38,Be Active,25
2014-02-01,fe45cd55a481dfa45cf8d949,M,38,Be Active,25
2014-03-01,fe45cd55a481dfa45cf8d949,M,38,Be Active,25
2014-04-01,fe45cd55a481dfa45cf8d949,M,38,Be Active,25
2014-05-01,fe45cd55a481dfa45cf8d949,M,38,Be Active,50
2014-06-01,fe45cd55a481dfa45cf8d949,M,38,Be Active,50
2014-02-01,996ddce8367dfbfc1d2c4802,NULL,36,Be Active,25
2014-03-01,996ddce8367dfbfc1d2c4802,NULL,36,Be Active,50
2014-04-01,996ddce8367dfbfc1d2c4802,NULL,36,Be Active,50
2014-05-01,996ddce8367dfbfc1d2c4802,NULL,36,Be Active,50
2014-06-01,996ddce8367dfbfc1d2c4802,NULL,36,Be Active,50
2014-07-01,996ddce8367dfbfc1d2c4802,NULL,36,Be Active,25
2014-02-01,f85b86cf37a8a1d9b31f8a3c,NULL,30,Be Active,25
2014-03-01,fea4c5600df8a9910dadb493,NULL,34,Be Active,25
2014-02-01,61c955c4a41c4ca5d4ea5b3a,NULL,32,Be Active,50
2014-03-01,61c955c4a41c4ca5d4ea5b3a,NULL,32,Be Active,50
2014-04-01,61c955c4a41c4ca5d4ea5b3a,NULL,32,Be Active,50
2014-05-01,61c955c4a41c4ca5d4ea5b3a,NULL,32,Be Active,50
2014-11-01,fb1d7c4de5ad29b73075739c,NULL,28,Be Active,25
2014-02-01,b4b7e446f361d814e87c6dc0,F,34,Be Active,25
2014-02-01,74f7100b12e595714dbc9290,NULL,31,Be Active,25
2014-05-01,9ddb70207317236a3d8c29d2,F,30,Be Active,25
2014-07-01,cfc73b5d0fbf07beb096d7e3,NULL,30,Be Active,25
2014-06-01,11d699b786ea4344022d9aa4,NULL,35,Be Active,25
2014-02-01,f11df52c41a6225dd7214425,NULL,41,Be Active,25
2014-03-01,f11df52c41a6225dd7214425,NULL,41,Be Active,25
2014-04-01,f11df52c41a6225dd7214425,NULL,41,Be Active,50
2014-02-01,53415fb7e4b1133f7dbbd633,F,29,Be Active,25
2014-03-01,53415fb7e4b1133f7dbbd633,F,29,Be Active,25
2014-04-01,53415fb7e4b1133f7dbbd633,F,29,Be Active,25
2014-05-01,53415fb7e4b1133f7dbbd633,F,29,Be Active,25
2014-06-01,53415fb7e4b1133f7dbbd633,F,29,Be Active,25
2014-07-01,53415fb7e4b1133f7dbbd633,F,29,Be Active,25
2014-09-01,53415fb7e4b1133f7dbbd633,F,29,Be Active,50
2014-10-01,53415fb7e4b1133f7dbbd633,F,29,Be Active,25
2014-02-01,661f09e507171f3d20202dba,NULL,34,Be Active,25
2014-02-01,b45cd2c611f5ca69e1522309,F,36,Be Active,25
2014-03-01,b45cd2c611f5ca69e1522309,F,36,Be Active,25
2014-04-01,b45cd2c611f5ca69e1522309,F,36,Be Active,25
2014-02-01,fb2cc5fb31667056c37d4a8a,F,38,Be Active,25
2014-02-01,aa1e5c7839ac13103db7699f,F,35,Be Active,25
2014-03-01,aa1e5c7839ac13103db7699f,F,35,Be Active,25
2014-04-01,aa1e5c7839ac13103db7699f,F,35,Be Active,25
2014-06-01,aa1e5c7839ac13103db7699f,F,35,Be Active,25
2014-07-01,aa1e5c7839ac13103db7699f,F,35,Be Active,25
2014-10-01,aa1e5c7839ac13103db7699f,F,35,Be Active,75
2014-11-01,aa1e5c7839ac13103db7699f,F,35,Be Active,25
2014-12-01,aa1e5c7839ac13103db7699f,F,35,Be Active,50
2014-03-01,1629ea16da2a96a736cca9bd,F,46,Be Active,50
2014-04-01,1629ea16da2a96a736cca9bd,F,46,Be Active,50
2014-05-01,1629ea16da2a96a736cca9bd,F,46,Be Active,50
2014-02-01,3e969a87f24eec172ec9fcbe,NULL,33,Be Active,25
2014-03-01,3e969a87f24eec172ec9fcbe,NULL,33,Be Active,75
2014-02-01,421a741fa595a1a808287378,NULL,35,Be Active,25
2014-02-01,90d7e063238f11a96fa32fb1,F,37,Be Active,75
2014-03-01,90d7e063238f11a96fa32fb1,F,37,Be Active,25
2014-04-01,90d7e063238f11a96fa32fb1,F,37,Be Active,75
2014-02-01,6234180d33239ec739cbdeda,NULL,33,Be Active,25
2014-04-01,6234180d33239ec739cbdeda,NULL,33,Be Active,25
2014-01-01,183000a1d423aeefe1e9bc4d,NULL,39,Be Active,75
2014-02-01,183000a1d423aeefe1e9bc4d,NULL,39,Be Active,50
2014-03-01,183000a1d423aeefe1e9bc4d,NULL,39,Be Active,75
2014-03-01,807536cc2368c92a10283e8e,M,30,Be Active,50
2014-04-01,807536cc2368c92a10283e8e,M,30,Be Active,75
2014-05-01,807536cc2368c92a10283e8e,M,30,Be Active,50
2014-06-01,807536cc2368c92a10283e8e,M,30,Be Active,25
2014-08-01,807536cc2368c92a10283e8e,M,30,Be Active,25
2014-02-01,4782791b0cab185bb7bcfca2,F,40,Be Active,25
2014-03-01,4782791b0cab185bb7bcfca2,F,40,Be Active,50
2014-04-01,4782791b0cab185bb7bcfca2,F,40,Be Active,50
2014-05-01,4782791b0cab185bb7bcfca2,F,40,Be Active,50
2014-06-01,4782791b0cab185bb7bcfca2,F,40,Be Active,50
2014-07-01,4782791b0cab185bb7bcfca2,F,40,Be Active,75
2014-08-01,4782791b0cab185bb7bcfca2,F,40,Be Active,50
2014-09-01,4782791b0cab185bb7bcfca2,F,40,Be Active,50
2014-04-01,a3ac5205ed983b99ab09eb49,NULL,35,Be Active,25
2014-03-01,f5ab1779584c5ed4a3a22706,NULL,31,Be Active,25
2014-02-01,3b349bf3ae20a848c056ebd3,F,35,Be Active,25
2014-02-01,01f96ce71d9b89c32148163d,NULL,41,Be Active,25
2014-03-01,01f96ce71d9b89c32148163d,NULL,41,Be Active,25
2014-02-01,aaad3b8a3c4e707e4a18ac45,NULL,38,Be Active,25
2014-03-01,8f758e05a2f09577c752596a,NULL,32,Be Active,25
2014-04-01,f2ce4812cbba0dbc1f228279,NULL,50,Be Active,25
2014-02-01,7b9c860c7afbe7fd1ce2b48c,NULL,25,Be Active,25
2014-02-01,0bbd92e3c56a1640e813eaa7,F,59,Be Active,25
2014-03-01,0bbd92e3c56a1640e813eaa7,F,59,Be Active,75
2014-04-01,0bbd92e3c56a1640e813eaa7,F,59,Be Active,50
2014-02-01,894130fe07ac436ae6f2318a,NULL,38,Be Active,25
2014-02-01,3e6222417cdf6c3bf7407ad0,F,40,Be Active,25
2014-07-01,3e6222417cdf6c3bf7407ad0,F,40,Be Active,25
2014-02-01,750fdd49737aa90ccb69456b,NULL,35,Be Active,75
2014-03-01,750fdd49737aa90ccb69456b,NULL,35,Be Active,50
2014-04-01,750fdd49737aa90ccb69456b,NULL,35,Be Active,50
2014-02-01,180cf05eaeef048696a03ff6,NULL,48,Be Active,75
2014-03-01,180cf05eaeef048696a03ff6,NULL,48,Be Active,25
2014-04-01,180cf05eaeef048696a03ff6,NULL,48,Be Active,75
2014-05-01,180cf05eaeef048696a03ff6,NULL,48,Be Active,75
2014-06-01,180cf05eaeef048696a03ff6,NULL,48,Be Active,25
2014-07-01,180cf05eaeef048696a03ff6,NULL,48,Be Active,50
2014-01-01,6f85711b18866c6f3da4c455,M,36,Be Active,25
2014-04-01,6f85711b18866c6f3da4c455,M,36,Be Active,25
2014-05-01,6f85711b18866c6f3da4c455,M,36,Be Active,25
2014-06-01,6f85711b18866c6f3da4c455,M,36,Be Active,50
2014-07-01,76e839464960654acc2da823,NULL,42,Be Active,25
2014-08-01,76e839464960654acc2da823,NULL,42,Be Active,25
2014-09-01,76e839464960654acc2da823,NULL,42,Be Active,25
2014-08-01,412b015b2960a9c44cf639d4,NULL,32,Be Active,25
2014-02-01,c0454ecaaf4216204d44b6ad,F,34,Be Active,25
2014-03-01,c0454ecaaf4216204d44b6ad,F,34,Be Active,25
2014-07-01,5171c661c43bdd98c5b6694c,NULL,24,Be Active,50
2014-08-01,5171c661c43bdd98c5b6694c,NULL,24,Be Active,25
2014-02-01,1ea9adda2a5674da97b4c4c7,NULL,38,Be Active,25
2014-03-01,82f359b66a98d52b8a68138b,NULL,44,Be Active,25
2014-05-01,82f359b66a98d52b8a68138b,NULL,44,Be Active,25
2014-04-01,50cd25373360d2ca702992f0,NULL,36,Be Active,50
2014-05-01,50cd25373360d2ca702992f0,NULL,36,Be Active,75
2014-06-01,50cd25373360d2ca702992f0,NULL,36,Be Active,75
2014-07-01,50cd25373360d2ca702992f0,NULL,36,Be Active,75
2014-08-01,50cd25373360d2ca702992f0,NULL,36,Be Active,75
2014-09-01,50cd25373360d2ca702992f0,NULL,36,Be Active,50
2014-02-01,b25b71a0a29a18895c08be2f,NULL,31,Be Active,25
2014-03-01,b25b71a0a29a18895c08be2f,NULL,31,Be Active,25
2014-04-01,b25b71a0a29a18895c08be2f,NULL,31,Be Active,25
2014-07-01,b25b71a0a29a18895c08be2f,NULL,31,Be Active,25
2014-08-01,b25b71a0a29a18895c08be2f,NULL,31,Be Active,25
2014-12-01,b25b71a0a29a18895c08be2f,NULL,31,Be Active,25
2014-02-01,468a6241e4de107711dcfb53,F,38,Be Active,25
2014-03-01,468a6241e4de107711dcfb53,F,38,Be Active,50
2014-04-01,468a6241e4de107711dcfb53,F,38,Be Active,50
2014-05-01,468a6241e4de107711dcfb53,F,38,Be Active,50
2014-06-01,468a6241e4de107711dcfb53,F,38,Be Active,25
2014-07-01,468a6241e4de107711dcfb53,F,38,Be Active,25
2014-08-01,468a6241e4de107711dcfb53,F,38,Be Active,25
2014-09-01,468a6241e4de107711dcfb53,F,38,Be Active,50
2014-10-01,468a6241e4de107711dcfb53,F,38,Be Active,25
2014-02-01,ce088e733b2828406f98bc98,F,46,Be Active,25
2014-02-01,a558e47f6bfa5159bca4dc95,F,36,Be Active,75
2014-03-01,a558e47f6bfa5159bca4dc95,F,36,Be Active,25
2014-04-01,a558e47f6bfa5159bca4dc95,F,36,Be Active,25
2014-05-01,a558e47f6bfa5159bca4dc95,F,36,Be Active,50
2014-06-01,a558e47f6bfa5159bca4dc95,F,36,Be Active,25
2014-07-01,a558e47f6bfa5159bca4dc95,F,36,Be Active,25
2014-08-01,a558e47f6bfa5159bca4dc95,F,36,Be Active,50
2014-03-01,5ad1de3ff6056df7c7b17fb3,NULL,46,Be Active,25
2014-02-01,b2e3d798efb79b3e73c87a8c,NULL,45,Be Active,50
2014-03-01,b2e3d798efb79b3e73c87a8c,NULL,45,Be Active,50
2014-04-01,b2e3d798efb79b3e73c87a8c,NULL,45,Be Active,25
2014-05-01,b2e3d798efb79b3e73c87a8c,NULL,45,Be Active,25
2014-02-01,333c2f8dfdbed4d82ba998f7,NULL,38,Be Active,25
2014-03-01,333c2f8dfdbed4d82ba998f7,NULL,38,Be Active,25
2014-05-01,333c2f8dfdbed4d82ba998f7,NULL,38,Be Active,25
2014-02-01,376c5bd5c8992854f427823e,NULL,41,Be Active,25
2014-03-01,376c5bd5c8992854f427823e,NULL,41,Be Active,25
2014-07-01,376c5bd5c8992854f427823e,NULL,41,Be Active,25
2014-08-01,376c5bd5c8992854f427823e,NULL,41,Be Active,25
2014-02-01,c4cfbedf1a10f0cd2aa5b967,F,30,Be Active,25
2014-07-01,cf775156362a52a269c98b1a,NULL,34,Be Active,25
2014-02-01,c1c0a4e0a64844d313bcc024,M,34,Be Active,50
2014-06-01,c1c0a4e0a64844d313bcc024,M,34,Be Active,25
2014-02-01,295a0fc11809f030b11b54a5,NULL,35,Be Active,50
2014-03-01,295a0fc11809f030b11b54a5,NULL,35,Be Active,50
2014-04-01,295a0fc11809f030b11b54a5,NULL,35,Be Active,25
2014-05-01,295a0fc11809f030b11b54a5,NULL,35,Be Active,50
2014-02-01,a679a250d953dc434efd1ac4,F,32,Be Active,75
2014-03-01,a679a250d953dc434efd1ac4,F,32,Be Active,50
2014-04-01,a679a250d953dc434efd1ac4,F,32,Be Active,25
2014-02-01,320fc06cc4d8a50e3679c814,F,46,Be Active,25
2014-03-01,320fc06cc4d8a50e3679c814,F,46,Be Active,25
2014-04-01,320fc06cc4d8a50e3679c814,F,46,Be Active,50
2014-05-01,320fc06cc4d8a50e3679c814,F,46,Be Active,25
2014-06-01,320fc06cc4d8a50e3679c814,F,46,Be Active,50
2014-07-01,320fc06cc4d8a50e3679c814,F,46,Be Active,25
2014-02-01,68dae95829b3bce6b10d3459,NULL,36,Be Active,75
2014-03-01,68dae95829b3bce6b10d3459,NULL,36,Be Active,50
2014-04-01,68dae95829b3bce6b10d3459,NULL,36,Be Active,25
2014-05-01,68dae95829b3bce6b10d3459,NULL,36,Be Active,25
2014-06-01,68dae95829b3bce6b10d3459,NULL,36,Be Active,25
2014-02-01,18a2da7161110e2b6783b32a,F,38,Be Active,25
2014-02-01,58a22120427da7e82356b56f,NULL,23,Be Active,25
2014-07-01,58a22120427da7e82356b56f,NULL,23,Be Active,25
2014-02-01,dac46b82a9e4ce1594a62ef8,NULL,39,Be Active,25
2014-02-01,35adbfec7dfcd1f4b5052907,F,41,Be Active,25
2014-07-01,35adbfec7dfcd1f4b5052907,F,41,Be Active,25
2014-08-01,35adbfec7dfcd1f4b5052907,F,41,Be Active,25
2014-09-01,35adbfec7dfcd1f4b5052907,F,41,Be Active,25
2014-10-01,35adbfec7dfcd1f4b5052907,F,41,Be Active,25
2014-11-01,35adbfec7dfcd1f4b5052907,F,41,Be Active,25
2014-12-01,35adbfec7dfcd1f4b5052907,F,41,Be Active,25
2014-03-01,a72968bf15cb11339d27cee8,NULL,34,Be Active,25
2014-02-01,309647d2a587929969e9a361,M,53,Be Active,25
2014-02-01,6c053af6690febc3069d7e82,F,41,Be Active,50
2014-03-01,6c053af6690febc3069d7e82,F,41,Be Active,50
2014-04-01,6c053af6690febc3069d7e82,F,41,Be Active,50
2014-05-01,6c053af6690febc3069d7e82,F,41,Be Active,50
2014-07-01,6c053af6690febc3069d7e82,F,41,Be Active,25
2014-08-01,6c053af6690febc3069d7e82,F,41,Be Active,25
2014-02-01,be6a111c6d2156730a75b210,NULL,34,Be Active,25
2014-02-01,f048c1a273708a3858a4e518,NULL,35,Be Active,25
2014-02-01,b2892537df8b75c636b5a861,F,31,Be Active,50
2014-11-01,b2892537df8b75c636b5a861,F,31,Be Active,25
2014-12-01,b2892537df8b75c636b5a861,F,31,Be Active,25
2014-02-01,8467666bf949f9bd93922a21,NULL,36,Be Active,50
2014-03-01,8467666bf949f9bd93922a21,NULL,36,Be Active,75
2014-04-01,8467666bf949f9bd93922a21,NULL,36,Be Active,50
2014-02-01,ff6bcf41230cf25853c7df9f,F,28,Be Active,25
2014-02-01,812a4959ed2188888ee3f562,NULL,29,Be Active,25
2014-05-01,98d67cafd33341a40569aa86,NULL,42,Be Active,25
2014-03-01,4fcd0943fb813c9ff060aafe,F,44,Be Active,25
2014-01-01,6f4f55e490991671de420aad,NULL,35,Be Active,25
2014-03-01,6f4f55e490991671de420aad,NULL,35,Be Active,25
2014-04-01,6f4f55e490991671de420aad,NULL,35,Be Active,25
2014-05-01,6f4f55e490991671de420aad,NULL,35,Be Active,25
2014-06-01,6f4f55e490991671de420aad,NULL,35,Be Active,50
2014-07-01,6f4f55e490991671de420aad,NULL,35,Be Active,25
2014-08-01,6f4f55e490991671de420aad,NULL,35,Be Active,50
2014-09-01,6f4f55e490991671de420aad,NULL,35,Be Active,50
2014-10-01,6f4f55e490991671de420aad,NULL,35,Be Active,50
2014-11-01,6f4f55e490991671de420aad,NULL,35,Be Active,25
2014-02-01,79a69ac0bfe58c198967de57,NULL,31,Be Active,25
2014-03-01,79a69ac0bfe58c198967de57,NULL,31,Be Active,25
2014-04-01,79a69ac0bfe58c198967de57,NULL,31,Be Active,25
2014-06-01,79a69ac0bfe58c198967de57,NULL,31,Be Active,25
2014-07-01,79a69ac0bfe58c198967de57,NULL,31,Be Active,25
2014-11-01,79a69ac0bfe58c198967de57,NULL,31,Be Active,25
2014-12-01,79a69ac0bfe58c198967de57,NULL,31,Be Active,25
2014-01-01,945f424c2772f72ed8236ef0,NULL,33,Be Active,25
2014-01-01,019057e7cdff22c5b49e2ac1,F,36,Be Active,25
2014-03-01,84139c377e2d2cb1889614d7,NULL,32,Be Active,25
2014-02-01,f903f2e45e3a6889917044e3,F,40,Be Active,25
2014-06-01,f903f2e45e3a6889917044e3,F,40,Be Active,25
2014-02-01,37e725683c48ebd67752131e,NULL,38,Be Active,50
2014-03-01,37e725683c48ebd67752131e,NULL,38,Be Active,50
2014-04-01,37e725683c48ebd67752131e,NULL,38,Be Active,50
2014-05-01,37e725683c48ebd67752131e,NULL,38,Be Active,50
2014-02-01,bcb683e31a1fc1d8434f7428,NULL,31,Be Active,25
2014-03-01,bcb683e31a1fc1d8434f7428,NULL,31,Be Active,25
2014-02-01,fb1c804b0ec68be5d03d1356,F,34,Be Active,25
2014-04-01,fb1c804b0ec68be5d03d1356,F,34,Be Active,25
2014-02-01,605f00d5d58e30250877d2af,NULL,31,Be Active,25
2014-02-01,b0934418c18333296ec98a9e,NULL,42,Be Active,50
2014-03-01,b0934418c18333296ec98a9e,NULL,42,Be Active,50
2014-04-01,b0934418c18333296ec98a9e,NULL,42,Be Active,25
2014-06-01,b0934418c18333296ec98a9e,NULL,42,Be Active,25
2014-07-01,b0934418c18333296ec98a9e,NULL,42,Be Active,25
2014-09-01,b0934418c18333296ec98a9e,NULL,42,Be Active,25
2014-02-01,2a0050cd0c303bdc624f2b7b,NULL,27,Be Active,25
2014-02-01,8a0e0bd8832b6e885f07a748,NULL,37,Be Active,25
2014-06-01,8a0e0bd8832b6e885f07a748,NULL,37,Be Active,25
2014-08-01,8a0e0bd8832b6e885f07a748,NULL,37,Be Active,50
2014-02-01,1b72f063404456e90c2212ce,NULL,48,Be Active,25
2014-03-01,1b72f063404456e90c2212ce,NULL,48,Be Active,25
2014-04-01,1b72f063404456e90c2212ce,NULL,48,Be Active,25
2014-05-01,1b72f063404456e90c2212ce,NULL,48,Be Active,25
2014-06-01,1b72f063404456e90c2212ce,NULL,48,Be Active,25
2014-07-01,1b72f063404456e90c2212ce,NULL,48,Be Active,25
2014-08-01,1b72f063404456e90c2212ce,NULL,48,Be Active,50
2014-09-01,1b72f063404456e90c2212ce,NULL,48,Be Active,25
2014-02-01,78dcf0d69aaa0366a9cb6978,NULL,38,Be Active,25
2014-03-01,78dcf0d69aaa0366a9cb6978,NULL,38,Be Active,50
2014-04-01,78dcf0d69aaa0366a9cb6978,NULL,38,Be Active,75
2014-05-01,78dcf0d69aaa0366a9cb6978,NULL,38,Be Active,75
2014-06-01,78dcf0d69aaa0366a9cb6978,NULL,38,Be Active,75
2014-08-01,78dcf0d69aaa0366a9cb6978,NULL,38,Be Active,50
2014-09-01,78dcf0d69aaa0366a9cb6978,NULL,38,Be Active,25
2014-02-01,d452bc58f257442a97025139,NULL,44,Be Active,25
2014-03-01,d452bc58f257442a97025139,NULL,44,Be Active,25
2014-02-01,172803d6d77ec94c7996de54,F,39,Be Active,25
2014-02-01,e1ed00e807890413a0afdc2b,F,52,Be Active,25
2014-03-01,e1ed00e807890413a0afdc2b,F,52,Be Active,25
2014-04-01,e1ed00e807890413a0afdc2b,F,52,Be Active,25
2014-02-01,5bc81b187a7c568877a394b2,NULL,34,Be Active,25
2014-02-01,189f7d487d8e8805bfe1ac4b,F,35,Be Active,25
2014-05-01,50062a0d571704f5982ef13e,F,31,Be Active,25
2014-02-01,02e19930092a5929e4b34adb,NULL,37,Be Active,25
2014-02-01,1aa3d17ed657430c208528d5,F,45,Be Active,25
2014-03-01,1aa3d17ed657430c208528d5,F,45,Be Active,25
2014-05-01,1aa3d17ed657430c208528d5,F,45,Be Active,25
2014-06-01,1aa3d17ed657430c208528d5,F,45,Be Active,25
2014-10-01,1aa3d17ed657430c208528d5,F,45,Be Active,25
2014-11-01,1aa3d17ed657430c208528d5,F,45,Be Active,25
2014-02-01,fcd4eb3ba16d9b9bc21248e7,NULL,38,Be Active,25
2014-03-01,fcd4eb3ba16d9b9bc21248e7,NULL,38,Be Active,50
2014-02-01,4f09c60e3bc7a8dd5048a4f8,NULL,32,Be Active,25
2014-03-01,4f09c60e3bc7a8dd5048a4f8,NULL,32,Be Active,25
2014-05-01,4f09c60e3bc7a8dd5048a4f8,NULL,32,Be Active,25
2014-06-01,4f09c60e3bc7a8dd5048a4f8,NULL,32,Be Active,25
2014-02-01,d88bef5dc39ab04c10abbc61,NULL,35,Be Active,25
2014-02-01,a3c9bf7ada53a62855e18750,F,47,Be Active,25
2014-03-01,a3c9bf7ada53a62855e18750,F,47,Be Active,25
2014-04-01,a3c9bf7ada53a62855e18750,F,47,Be Active,25
2014-05-01,a3c9bf7ada53a62855e18750,F,47,Be Active,25
2014-06-01,a3c9bf7ada53a62855e18750,F,47,Be Active,25
2014-07-01,a3c9bf7ada53a62855e18750,F,47,Be Active,75
2014-08-01,a3c9bf7ada53a62855e18750,F,47,Be Active,50
2014-09-01,a3c9bf7ada53a62855e18750,F,47,Be Active,25
2014-02-01,171a7312e608463719755f07,F,46,Be Active,50
2014-03-01,171a7312e608463719755f07,F,46,Be Active,50
2014-04-01,171a7312e608463719755f07,F,46,Be Active,50
2014-05-01,171a7312e608463719755f07,F,46,Be Active,50
2014-06-01,171a7312e608463719755f07,F,46,Be Active,75
2014-07-01,171a7312e608463719755f07,F,46,Be Active,50
2014-08-01,171a7312e608463719755f07,F,46,Be Active,25
2014-09-01,171a7312e608463719755f07,F,46,Be Active,25
